event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,argos:valid-location-manual,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
372405878,true,2014-06-14 10:11:03.000,-74.68899999999996,35.631,,0.0,-121.0,401.677592,,,"60",35.631,38.013,"0",-74.689,-62.48,5,0,0,,81.0,,,189,156,217,148,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405879,false,2014-06-14 14:56:04.000,-75.32799999999997,35.685,true,0.0,-129.0,401.677574,,,"00",35.685,35.077,"B",-75.328,-71.758,2,0,2,,16.0,,,212,1,41,150,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405880,false,2014-06-14 20:48:07.000,,,true,0.0,-134.0,401.677574,,,"00",,,"Z",,,1,0,,,,,,190,130,105,149,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405881,false,2014-06-14 22:28:21.000,-74.67700000000002,35.523,true,0.0,-128.0,401.677574,,,"00",35.523,30.187,"B",-74.677,-96.679,2,0,2,,64.0,,,181,152,6,156,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405882,true,2014-06-14 22:29:17.000,-74.84100000000001,35.52,,0.0,-130.0,401.6775642,,,"60",35.52,29.738,"1",-74.841,-45.75,5,0,2,,176.0,,,218,184,169,155,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405883,false,2014-06-16 01:12:14.000,,,true,0.0,-137.0,401.677574,,,"00",,,"Z",,,1,0,,,,,,185,23,185,156,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405884,true,2014-06-16 02:41:46.000,-74.89100000000002,35.511,,0.0,-128.0,401.6775339,,,"50",35.511,31.987,"0",-74.891,-92.267,4,0,2,,54.0,,,219,219,185,154,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405885,false,2014-06-16 08:43:36.000,-74.58699999999999,35.472,true,0.0,-136.0,401.6776313,,,"00",35.472,44.671,"A",-74.587,-118.737,3,0,2,,101.0,,,0,1,160,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405886,false,2014-06-16 09:45:01.000,-75.19,35.709,true,0.0,-125.0,401.6776058,,,"00",35.709,36.946,"B",-75.19,-79.852,5,0,2,,64.0,,,57,215,233,144,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405887,false,2014-06-16 10:46:22.000,-74.62400000000002,35.488,true,0.0,-128.0,401.6775954,,,"30",35.488,34.402,"Z",-74.624,-80.145,4,0,0,,93.0,,,216,86,73,154,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405888,false,2014-06-16 14:59:33.000,,,true,0.0,-128.0,401.677574,,,"00",,,"Z",,,5,0,,,188.0,,,190,254,185,156,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405889,false,2014-06-16 19:35:28.000,-74.54599999999999,35.716,true,0.0,-133.0,401.6776029,,,"00",35.716,42.803,"A",-74.546,-41.184,3,0,1,,50.0,,,214,7,153,155,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405890,false,2014-06-16 21:07:30.000,-74.13400000000001,35.782,true,0.0,-129.0,401.6776369,,,"60",35.782,32.508,"0",-74.134,-90.102,4,0,1,,112.0,,,184,89,9,151,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405891,false,2014-06-16 21:30:33.000,-74.51099999999997,35.423,true,0.0,-131.0,401.677574,,,"00",35.423,35.69,"B",-74.511,-72.928,5,0,1,,101.0,,,187,68,201,160,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405892,false,2014-06-18 01:05:59.000,-74.781,35.534,true,0.0,-120.0,401.6775657,,,"60",40.851,35.534,"1",-47.88,-74.781,5,1,1,,455.0,,,190,66,153,160,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405893,true,2014-06-18 01:58:34.000,-74.856,35.538,,0.0,-121.0,401.6775622,,,"30",35.991,35.538,"Z",-72.597,-74.856,3,0,0,,297.0,,,56,98,233,152,"2","2",,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405894,false,2014-06-18 02:43:06.000,,,true,0.0,-133.0,401.6776275,,,"00",,,"Z",,,1,0,,,,,,213,189,201,162,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405895,false,2014-06-18 07:42:16.000,,,true,0.0,-136.0,401.6776275,,,"00",,,"Z",,,2,0,,,,,,56,98,233,152,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405896,false,2014-06-18 09:20:37.000,,,true,0.0,-134.0,401.6776275,,,"00",,,"Z",,,1,0,,,,,,216,133,217,162,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405897,false,2014-06-18 11:07:20.000,,,true,0.0,-129.0,401.6776275,,,"00",,,"Z",,,1,0,,,,,,182,148,105,156,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405898,false,2014-06-18 13:29:08.000,-74.98500000000001,35.399,true,0.0,-132.0,401.6775328,,,"30",26.91,35.399,"Z",-33.29,-74.985,3,0,0,,38.0,,,215,149,105,162,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405899,false,2014-06-18 18:12:56.000,-76.089,34.69,true,0.0,-131.0,401.6775265,,,"30",34.69,32.897,"Z",-76.089,-52.016,4,0,0,,84.0,,,189,148,249,160,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405900,true,2014-06-18 19:08:46.000,-74.71199999999999,35.61,,0.0,-131.0,401.6775673,,,"66",35.61,44.662,"0",-74.712,-30.464,4,0,3,,202.0,,,182,90,217,164,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405901,false,2014-06-18 19:46:10.000,,,true,0.0,-137.0,401.6775673,,,"00",,,"Z",,,1,0,,,,,,178,118,101,31,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405902,false,2014-06-18 23:40:36.000,,,true,0.0,-121.0,401.6775673,,,"00",,,"Z",,,1,0,,,,,,209,102,57,159,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405903,false,2014-06-20 00:22:49.000,-74.50999999999999,35.892,true,0.0,-129.0,401.6774834,,,"50",35.892,44.739,"0",-74.51,-28.262,4,0,2,,106.0,,,190,175,169,165,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405904,true,2014-06-20 09:05:39.000,-74.762,35.692,,0.0,-125.0,401.6775534,,,"60",35.692,32.473,"1",-74.762,-59.445,5,0,2,,334.0,,,189,148,252,155,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405905,true,2014-06-20 10:44:52.000,-74.78899999999999,35.71,,0.0,-133.0,401.6775593,,,"58",35.71,42.343,"0",-74.789,-107.337,4,0,2,,130.0,,,213,4,9,162,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405906,false,2014-06-20 11:56:07.000,-74.65199999999999,35.774,true,0.0,-134.0,401.6776061,,,"67",35.774,44.417,"0",-74.652,-116.987,4,0,2,,142.0,,,56,98,233,152,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405907,false,2014-06-20 14:19:30.000,,,true,0.0,-137.0,401.6775534,,,"00",,,"Z",,,1,0,,,,,,199,216,57,178,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405908,false,2014-06-20 16:09:45.000,-74.52199999999999,35.604,true,0.0,-129.0,401.6775206,,,"08",35.604,42.375,"A",-74.522,-109.422,3,0,2,,53.0,,,219,135,89,166,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405909,false,2014-06-20 19:29:02.000,-74.779,35.775,true,0.0,-128.0,401.6775262,,,"68",35.775,29.385,"0",-74.779,-104.274,6,0,2,,109.0,,,182,237,73,161,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405910,false,2014-06-20 21:41:25.000,,,true,0.0,-133.0,401.6775534,,,"00",,,"Z",,,1,0,,,,,,182,90,217,164,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405911,true,2014-06-22 01:25:29.000,-74.71800000000002,35.501,,0.0,-120.0,401.6775552,,,"50",35.501,39.203,"1",-74.718,-56.423,9,3,3,,437.0,,,51,43,201,160,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405912,false,2014-06-22 06:04:46.000,,,true,0.0,-137.0,401.6775552,,,"00",,,"Z",,,1,0,,,,,,185,193,89,171,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405913,false,2014-06-22 07:35:15.000,,,true,0.0,-137.0,401.6775552,,,"00",,,"Z",,,1,0,,,,,,190,232,201,164,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405914,false,2014-06-22 08:37:14.000,-75.36900000000003,35.367,true,0.0,-136.0,401.6776604,,,"07",35.367,29.49,"A",-75.369,-48.624,3,0,2,,34.0,,,184,171,25,172,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405915,true,2014-06-22 13:40:17.000,-74.77999999999997,35.368,,0.0,-130.0,401.6775552,,,"00",35.368,27.625,"B",-74.78,-40.804,2,0,2,,19.0,,,212,48,25,171,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405916,false,2014-06-22 20:00:51.000,-75.005,35.096,true,0.0,-126.0,401.6775753,,,"60",35.096,39.013,"0",-75.005,-55.983,6,0,1,,121.0,,,215,103,9,166,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405917,true,2014-06-22 20:45:06.000,-74.80200000000002,35.143,,0.0,-126.0,401.6775395,,,"50",35.143,40.219,"0",-74.802,-48.997,6,0,2,,99.0,,,180,36,249,172,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405918,false,2014-06-22 22:21:27.000,,,true,0.0,-136.0,401.6775554,,,"00",,,"Z",,,1,0,,,,,,213,158,105,235,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405919,true,2014-06-22 23:15:24.000,-74.97800000000001,35.09,,0.0,-121.0,401.6775554,,,"60",33.863,35.09,"2",-68.907,-74.978,4,0,1,,67.0,,,216,2,153,167,"2","2",,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405920,true,2014-06-24 00:24:43.000,-75.14699999999999,34.936,,0.0,-125.0,401.6775609,,,"60",34.936,40.041,"1",-75.147,-101.475,6,0,1,,101.0,,,0,1,176,6,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405921,false,2014-06-24 00:45:18.000,-75.332,34.976,true,0.0,-131.0,401.6774741,,,"60",34.976,43.178,"0",-75.332,-35.31,4,0,1,,63.0,,,181,242,105,173,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405922,false,2014-06-24 02:26:58.000,-74.209,34.756,true,0.0,-122.0,401.6775885,,,"30",32.788,34.756,"Z",-83.925,-74.209,4,0,0,,90.0,,,208,17,217,170,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405923,false,2014-06-24 07:23:39.000,,,true,0.0,-123.0,401.6775554,,,"00",,,"Z",,,6,0,,,310.0,,,186,222,36,160,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405924,false,2014-06-24 10:21:32.000,-74.97899999999998,34.93,true,0.0,-122.0,401.6775578,,,"50",34.93,33.885,"0",-74.979,-69.846,4,0,1,,64.0,,,123,216,121,168,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405925,false,2014-06-24 11:42:36.000,,,true,0.0,-137.0,401.6775578,,,"00",,,"Z",,,1,0,,,,,,187,208,241,173,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405926,false,2014-06-24 14:39:03.000,-75.82999999999998,34.935,true,0.0,-120.0,401.677537,,,"30",33.612,34.935,"Z",-69.295,-75.83,8,2,0,,184.0,,,215,146,185,170,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405927,false,2014-06-24 15:34:10.000,-74.798,34.892,true,0.0,-130.0,401.6775851,,,"58",34.892,39.04,"0",-74.798,-95.024,7,0,2,,97.0,,,51,43,201,160,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405928,false,2014-06-24 18:44:21.000,-74.95400000000001,34.964,true,0.0,-123.0,401.6775306,,,"58",34.964,33.309,"0",-74.954,-82.711,7,0,2,,145.0,,,51,41,217,160,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405929,false,2014-06-24 19:56:12.000,,,true,0.0,-136.0,401.6775578,,,"00",,,"Z",,,1,0,,,,,,219,204,249,170,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405930,true,2014-06-24 23:53:57.000,-75.05599999999998,34.942,,0.0,-126.0,401.6775381,,,"50",34.942,37.207,"0",-75.056,-86.61,6,0,2,,112.0,,,184,32,9,169,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405931,false,2014-06-26 00:03:37.000,,,true,0.0,-131.0,401.6775578,,,"00",,,"Z",,,1,0,,,,,,217,118,25,179,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405932,true,2014-06-26 01:42:32.000,-74.89600000000002,35.191,,0.0,-116.0,401.6775451,,,"50",35.191,37.412,"2",-74.896,-64.119,9,6,3,,226.0,,,186,124,121,176,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405933,false,2014-06-26 07:55:17.000,-74.755,35.253,true,0.0,-132.0,401.6774433,,,"68",35.253,24.857,"0",-74.755,-27.009,4,0,3,,182.0,,,55,112,41,168,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405934,false,2014-06-26 10:37:19.000,,,true,0.0,-125.0,401.6775411,,,"00",,,"Z",,,2,0,,,35.0,,,181,223,134,90,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405935,false,2014-06-26 14:05:34.000,,,true,0.0,-128.0,401.6775411,,,"00",,,"Z",,,1,0,,,,,,55,112,41,168,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405936,false,2014-06-26 15:46:28.000,-74.969,35.138,true,0.0,-131.0,401.6775411,,,"00",35.138,39.324,"B",-74.969,-97.199,2,0,2,,45.0,,,219,201,201,175,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405937,false,2014-06-26 20:46:48.000,-74.76300000000003,35.258,true,0.0,-124.0,401.6775597,,,"50",35.258,40.178,"1",-74.763,-49.766,9,0,2,,281.0,,,187,85,153,172,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405938,false,2014-06-26 22:23:20.000,-74.75,35.06,true,0.0,-134.0,401.6775597,,,"00",35.06,30.535,"B",-74.75,-97.837,2,0,2,,22.0,,,180,84,89,180,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405939,false,2014-06-26 22:53:10.000,-75.11900000000003,35.391,true,0.0,-126.0,401.6774878,,,"56",35.391,31.685,"0",-75.119,-56.404,6,0,2,,97.0,,,213,154,89,179,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405940,false,2014-06-28 00:01:25.000,,,true,0.0,-137.0,401.6775597,,,"00",,,"Z",,,1,0,,,,,,219,57,73,183,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405941,true,2014-06-28 01:53:53.000,-74.90499999999997,35.196,,0.0,-125.0,401.6775154,,,"00",35.196,36.388,"A",-74.905,-69.019,3,0,2,,82.0,,,211,33,73,178,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405942,true,2014-06-28 02:42:41.000,-74.92399999999998,35.22,,0.0,-121.0,401.6775154,,,"00",35.22,31.397,"B",-74.924,-92.485,2,0,2,,17.0,,,177,208,201,176,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405943,true,2014-06-28 08:13:06.000,-74.85000000000002,35.096,,0.0,-126.0,401.6775752,,,"68",35.096,41.04,"0",-74.85,-103.092,8,0,2,,143.0,,,218,110,89,182,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405944,true,2014-06-28 10:51:47.000,-74.918,35.093,,0.0,-128.0,401.6775479,,,"58",35.093,43.0,"1",-74.918,-111.836,11,0,4,,381.0,,,223,138,9,182,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405945,false,2014-06-28 19:44:33.000,,,true,0.0,-137.0,401.6775479,,,"00",,,"Z",,,1,0,,,,,,188,178,121,176,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405946,false,2014-06-28 21:35:20.000,-76.16200000000003,34.912,true,0.0,-131.0,401.6775804,,,"08",34.912,35.605,"A",-76.162,-72.619,4,0,2,,171.0,,,217,118,27,179,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405947,false,2014-06-30 01:59:29.000,-74.95600000000002,35.02,true,0.0,-116.0,401.6775321,,,"50",35.02,35.584,"0",-74.956,-72.223,7,2,2,,237.0,,,216,137,9,186,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405948,false,2014-06-30 02:50:30.000,-75.25999999999999,35.02,true,0.0,-130.0,401.6774523,,,"30",35.02,30.727,"Z",-75.26,-96.535,3,0,0,,41.0,,,219,20,105,183,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405949,true,2014-06-30 06:14:22.000,-74.86900000000003,35.13,,0.0,-131.0,401.6775217,,,"50",35.13,28.731,"0",-74.869,-44.275,5,0,2,,298.0,,,184,17,6,76,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405950,true,2014-06-30 08:53:23.000,-74.79399999999998,35.145,,0.0,-130.0,401.6775284,,,"00",35.145,30.525,"B",-74.794,-52.928,2,0,2,,46.0,,,188,25,41,184,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405951,true,2014-06-30 09:34:41.000,-74.743,35.152,,0.0,-129.0,401.6775284,,,"68",35.152,29.501,"2",-74.743,-47.016,7,0,4,,219.0,,,185,189,153,181,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405952,false,2014-06-30 11:48:00.000,,,true,0.0,-132.0,401.6775284,,,"00",,,"Z",,,1,0,,,,,,216,137,9,186,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405953,true,2014-06-30 14:23:36.000,-74.731,35.015,,0.0,-130.0,401.6775284,,,"00",35.015,31.806,"B",-74.731,-57.972,2,0,2,,39.0,,,223,138,9,182,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405954,false,2014-06-30 15:55:51.000,-74.52600000000001,35.115,true,0.0,-122.0,401.6776137,,,"67",35.115,41.728,"0",-74.526,-106.718,4,0,2,,71.0,,,57,77,233,176,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405955,true,2014-06-30 20:47:18.000,-75.02600000000001,35.162,,0.0,-129.0,401.6775826,,,"58",35.162,40.075,"0",-75.026,-50.073,6,0,2,,131.0,,,186,42,137,188,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405956,false,2014-06-30 21:53:44.000,,,true,0.0,-128.0,401.677536,,,"00",,,"Z",,,1,0,,,,,,189,7,105,187,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405957,true,2014-06-30 22:27:57.000,-74.959,35.276,,0.0,-135.0,401.6774775,,,"50",35.276,29.183,"0",-74.959,-44.372,4,0,2,,122.0,,,221,127,105,182,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405958,false,2014-06-30 22:29:10.000,-74.714,35.26,true,0.0,-129.0,401.677536,,,"50",35.26,30.478,"1",-74.714,-98.148,6,0,1,,268.0,,,216,209,137,182,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598663,true,2014-07-02 01:15:06.000,-74.78899999999999,35.332,,0.0,-121.0,401.6775539,,,"50",35.332,39.691,"0",-74.789,-52.655,6,0,2,,88.0,,,218,41,137,194,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598664,true,2014-07-02 08:23:44.000,-74.86599999999999,35.417,,0.0,-137.0,401.677527,,,"00",35.417,27.351,"B",-74.866,-41.029,2,0,2,,39.0,,,186,42,171,174,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598665,true,2014-07-02 10:10:11.000,-74.75,35.399,,0.0,-125.0,401.6775212,,,"60",35.399,38.549,"1",-74.75,-89.999,7,0,2,,111.0,,,210,49,153,195,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598666,false,2014-07-02 10:51:50.000,,,true,0.0,-137.0,401.677527,,,"00",,,"Z",,,1,0,,,,,,214,1,9,194,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598667,false,2014-07-02 21:45:52.000,,,true,0.0,-134.0,401.677527,,,"00",,,"Z",,,2,0,,,81.0,,,216,90,25,,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598668,false,2014-07-02 23:02:05.000,-74.74000000000001,35.34,true,0.0,-121.0,401.677527,,,"50",35.34,32.841,"1",-74.74,-62.187,7,0,1,,124.0,,,186,29,153,187,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598669,false,2014-07-02 23:22:27.000,,,true,0.0,-136.0,401.677527,,,"00",,,"Z",,,1,0,,,,,,221,221,41,187,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598670,false,2014-07-04 00:12:51.000,-73.79399999999998,35.381,true,0.0,-132.0,401.6774279,,,"00",35.381,39.583,"A",-73.794,-95.589,3,0,2,,46.0,,,213,65,249,199,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598671,true,2014-07-04 00:35:58.000,-74.70999999999998,35.439,,0.0,-129.0,401.677527,,,"00",35.439,43.616,"B",-74.71,-33.039,2,0,2,,27.0,,,217,169,233,196,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598672,false,2014-07-04 01:29:01.000,,,true,0.0,-135.0,401.677527,,,"00",,,"Z",,,1,0,,,,,,186,29,153,187,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598673,false,2014-07-04 02:12:43.000,-74.97800000000001,35.281,true,0.0,-121.0,401.6775295,,,"50",35.281,34.159,"0",-74.978,-80.611,5,0,2,,115.0,,,213,65,249,199,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
